Number of epochs,Repair level,Batch size,Learning rate,Clipping Norm,Noise multiplier,Classification error,Privacy budget,Fairness before,Fairness after
42,0.02334200979261203,46,0.06494315233412844,1.1605977907715332,2.3794841479434132,0.19418568942573444,0.3321405808975157,0.19325375950337093,0.08356637490924093
36,0.6241131404945237,55,0.012621319069151229,0.7621026308591192,2.222544063503598,0.1912171153649299,0.36519331523375026,0.19325375950337093,0.04439916454215491
50,0.8462092822548926,22,0.09996765211308933,1.4401878653119942,1.2522920612433466,0.24004504043402597,0.5625062656046544,0.19325375950337093,0.00010636791799365636
89,0.18540012312806442,47,0.09719547009775037,0.6590978048052736,2.0875898006558087,0.2381001126010851,0.5923046881042777,0.19325375950337093,0.0
110,0.261086472227284,32,0.0188171696207395,1.1412465438231334,2.0059158488556057,0.18568942573446612,0.5661285988162488,0.19325375950337093,0.060144605334222986
39,0.4506741531217271,46,0.0042215378881433185,1.5292439013741628,3.5526190601740657,0.1916265738560753,0.20061917343204383,0.19325375950337093,0.05680924522236303
49,0.9111572650489587,58,0.015729640250846253,1.282393239746359,2.609873519806585,0.1940833248029481,0.36755214155331306,0.19325375950337093,0.043501394643763305
88,0.6284580745492094,63,0.02810558052519956,0.30408249849498425,1.6889137685069238,0.18507523799774794,0.9016999205076415,0.19325375950337093,0.056097975005342124
63,0.9142621738832764,30,0.0050069886146526165,1.971499508651694,1.4670384615029595,0.1811853823318661,0.6039951738930296,0.19325375950337093,0.059230325161316766
90,0.5762470307679394,41,0.04495253459334088,0.7002191869241787,4.619117142450605,0.3990172996212509,0.2213571862022312,0.19325375950337093,0.11079186502717753
39,0.5489692803460904,20,0.044956797749801096,0.6027850209146246,4.077881008655023,0.3021803664653496,0.10895977450723034,0.19325375950337093,0.02719735623061703
128,0.5869641371763186,28,0.08495157379131786,0.6325731333140102,1.6053782350894088,0.2381001126010851,0.7592498901615413,0.19325375950337093,0.0
47,0.6236880771681049,50,0.035340710186400795,1.9137806970916604,1.254159061066189,0.19193366772443443,0.8503822964558525,0.19325375950337093,0.043877952255322476
53,0.9468780639889365,36,0.037295063899689104,0.22214725612407032,2.721989231927054,0.24444671921383965,0.2816583131447681,0.19325375950337093,0.046065658515145616
115,0.17851832205317075,55,0.017020316458786447,0.5689785304193316,1.5390277093802887,0.18087828846350706,1.0964841130403413,0.19325375950337093,0.07660160100321743
102,0.6459840420514519,60,0.016383325870230288,1.5498493548561398,3.351052413644513,0.1967448049953936,0.4181877441248368,0.19325375950337093,0.04172440518415029
91,0.8312629618519615,42,0.08348071776715452,1.0959265681910781,1.5321947583771371,0.23472208004913497,0.8367163911760198,0.19325375950337093,0.001328839881839571
58,0.8050122863374928,50,0.024157282519061803,0.5453191989304521,3.240120649618192,0.19797318046882995,0.28960698899375004,0.19325375950337093,0.03868751098312802
122,0.8454607030423849,22,0.032104068914545834,0.8719158739115577,2.132496875830806,0.2378953833555123,0.4531786474322827,0.19325375950337093,0.00015822346409850293
54,0.9690848968017544,23,0.02734958292167322,0.3475282326201685,2.8995829421741117,0.19265022008393895,0.20720806748196283,0.19325375950337093,0.04713080843792688
56,0.5955736402021613,47,0.09885870643877068,1.6977923175902612,4.83997022693047,0.2367693725048623,0.1746976458221453,0.19325375950337093,0.0005937056760805595
